POSTCODE,TOTAL_HOUSEHOLD_COUNT,STATE,DOMINANT_MOSAIC_GROUP,DOMINANT_MOSAIC_TYPE,MOSAIC_GROUP_A,MOSAIC_GROUP_B,MOSAIC_GROUP_C,MOSAIC_GROUP_D,MOSAIC_GROUP_E,MOSAIC_GROUP_F,MOSAIC_GROUP_G,MOSAIC_GROUP_H,MOSAIC_GROUP_I,MOSAIC_GROUP_J,MOSAIC_GROUP_K,MOSAIC_GROUP_L,MOSAIC_GROUP_M,MOSAIC_GROUP_N,MOSAIC_TYPE_A01,MOSAIC_TYPE_A02,MOSAIC_TYPE_A03,MOSAIC_TYPE_A04,MOSAIC_TYPE_B05,MOSAIC_TYPE_B06,MOSAIC_TYPE_B07,MOSAIC_TYPE_C08,MOSAIC_TYPE_C09,MOSAIC_TYPE_C10,MOSAIC_TYPE_D11,MOSAIC_TYPE_D12,MOSAIC_TYPE_D13,MOSAIC_TYPE_E14,MOSAIC_TYPE_E15,MOSAIC_TYPE_E16,MOSAIC_TYPE_F17,MOSAIC_TYPE_F18,MOSAIC_TYPE_F19,MOSAIC_TYPE_F20,MOSAIC_TYPE_G21,MOSAIC_TYPE_G22,MOSAIC_TYPE_G23,MOSAIC_TYPE_G24,MOSAIC_TYPE_H25,MOSAIC_TYPE_H26,MOSAIC_TYPE_H27,MOSAIC_TYPE_I28,MOSAIC_TYPE_I29,MOSAIC_TYPE_I30,MOSAIC_TYPE_J31,MOSAIC_TYPE_J32,MOSAIC_TYPE_J33,MOSAIC_TYPE_J34,MOSAIC_TYPE_J35,MOSAIC_TYPE_K36,MOSAIC_TYPE_K37,MOSAIC_TYPE_K38,MOSAIC_TYPE_K39,MOSAIC_TYPE_K40,MOSAIC_TYPE_L41,MOSAIC_TYPE_L42,MOSAIC_TYPE_L43,MOSAIC_TYPE_L44,MOSAIC_TYPE_M45,MOSAIC_TYPE_M46,MOSAIC_TYPE_M47,MOSAIC_TYPE_M48,MOSAIC_TYPE_N49,MOSAIC_TYPE_N50,MOSAIC_TYPE_N51,MOSAIC_TYPE_N52
2805,275,NSW,L,L43,0,0,0,0,0,0,0,0,0,0,65,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,0,34,0,176,0,0,0,0,0,0,0,0,0
2806,382,NSW,K,K40,0,0,0,1,0,0,0,0,0,0,237,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,69,134,31,43,69,0,0,0,1,0,0,0,0,0
2807,201,NSW,K,K40,0,0,0,0,0,0,0,0,0,0,111,56,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,77,0,1,55,0,0,0,0,0,0,34,0,0
2808,182,NSW,K,K40,0,0,0,0,0,0,0,0,0,0,143,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,138,0,3,36,0,0,0,0,0,0,0,0,0
2809,136,NSW,K,K40,0,0,0,0,0,0,0,0,0,0,75,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,60,1,0,0,0,0,0,0,0,0
2810,1969,NSW,K,K40,0,0,0,0,0,0,0,0,0,18,1068,654,1,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,73,52,294,649,86,12,507,49,0,0,1,0,39,189,0,0
2817,174,NSW,L,L43,0,0,0,0,0,0,0,0,0,0,26,145,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,145,0,0,0,0,0,0,3,0,0
2818,565,NSW,K,K37,0,0,0,0,0,1,0,0,0,30,316,214,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,246,35,35,0,173,0,18,23,0,0,4,0,0,0,0,0
2820,3585,NSW,K,L43,0,0,0,0,0,4,0,38,0,966,1248,992,4,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,38,0,0,0,0,0,37,0,184,745,103,188,266,344,347,155,12,749,76,3,0,1,0,72,261,0,0
2821,2119,NSW,K,J35,0,0,0,1,0,14,0,7,0,496,837,565,0,199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,33,463,43,311,222,226,35,287,48,98,132,0,0,0,0,0,199,0,0
2822,197,NSW,L,L43,0,0,0,0,0,0,0,0,0,1,5,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,5,10,150,26,0,0,0,0,0,0,0,0
2823,336,NSW,K,K39,0,0,0,0,0,0,0,0,0,39,210,21,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,65,144,0,0,0,19,2,0,0,0,0,0,66,0,0
2824,1049,NSW,K,K39,0,0,0,0,0,0,0,0,0,88,605,284,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,9,33,103,343,117,148,0,136,0,0,0,0,0,44,28,0,0
2825,898,NSW,K,K38,0,0,0,0,0,0,0,0,0,56,756,68,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,236,133,291,27,69,7,0,61,0,0,0,0,0,0,18,0,0
2826,134,NSW,L,L43,0,0,0,0,0,0,0,0,0,0,30,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,102,0,0,0,0,0,0,0,0,0
2827,1552,NSW,K,L43,0,0,0,0,0,0,0,0,0,340,651,486,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,45,102,316,188,6,6,461,13,0,0,0,0,0,75,0,0
2828,402,NSW,L,L43,0,0,0,0,0,0,0,0,0,65,50,227,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0,24,0,0,26,0,4,223,0,0,0,0,0,0,60,0,0
2829,1663,NSW,J,J35,0,0,0,0,0,0,0,0,0,785,422,411,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,48,23,188,104,59,97,6,308,0,0,0,0,0,0,45,0,0
2830,19858,NSW,K,K36,306,0,88,480,1626,1253,19,980,129,2570,8063,3053,385,906,0,0,306,0,0,0,0,85,3,0,77,0,403,1411,153,62,18,1113,122,0,0,5,14,0,274,706,0,1,125,3,1,206,0,726,1637,2727,2074,2698,504,60,2190,416,306,141,309,5,53,18,10,354,541,1
2831,954,NSW,L,L43,0,0,0,1,0,27,0,0,0,28,226,590,1,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,204,13,7,0,90,29,471,0,0,0,1,0,29,52,0,0
2832,905,NSW,K,L43,0,0,0,0,0,0,0,0,0,200,404,286,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,153,0,180,0,71,30,6,250,0,0,0,0,0,0,15,0,0
2833,355,NSW,J,J35,0,0,0,0,0,0,0,0,0,144,35,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,8,0,0,0,27,0,0,88,0,0,0,0,0,0,88,0,0
2834,773,NSW,K,J35,0,0,0,0,0,0,0,0,0,182,424,14,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,24,0,161,131,108,0,0,13,1,0,0,0,0,64,89,0,0
2835,2080,NSW,K,K36,0,0,0,0,0,0,0,0,0,231,1560,169,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,800,134,534,35,57,126,1,42,0,0,0,0,0,24,96,0,0
2836,403,NSW,J,J35,0,0,0,0,0,0,0,0,0,160,137,49,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,137,0,0,0,0,49,0,0,0,0,0,57,0,0,0
2838,120,NSW,J,J35,0,0,0,0,0,0,0,0,0,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2839,298,NSW,J,J35,0,0,0,0,0,0,0,0,0,154,95,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,16,0,79,0,0,0,0,49,0,0,0,0,0,0,0,0,0
2840,1284,NSW,K,K36,0,0,0,0,0,0,0,29,0,229,678,346,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,2,227,420,6,251,0,1,1,1,344,0,0,0,0,0,0,2,0,0
2842,258,NSW,K,L43,0,0,0,0,0,0,0,0,0,0,143,92,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,69,30,1,0,91,0,0,0,0,0,0,23,0,0
2843,521,NSW,K,K40,0,0,0,0,0,0,0,0,0,29,243,156,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,8,2,64,169,1,0,154,1,0,0,0,0,0,93,0,0
2844,505,NSW,K,K39,0,0,0,0,0,0,0,0,0,0,282,123,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,128,115,13,2,108,0,0,0,0,0,61,39,0,0
2845,840,NSW,K,K39,0,0,0,33,0,68,0,0,0,177,415,93,24,30,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,28,120,61,122,33,133,66,57,3,0,33,19,0,5,0,26,4,0,0
2846,91,NSW,L,L42,0,0,0,0,0,0,0,0,0,0,31,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,0,25,25,0,0,0,0,0,0,10,0,0
2847,1019,NSW,K,K39,3,0,0,13,0,0,0,0,0,100,533,234,39,97,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,37,60,0,91,55,344,43,92,77,27,38,0,0,39,0,23,74,0,0
2848,789,NSW,N,N50,0,0,0,0,0,0,0,0,0,24,212,17,5,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,129,83,0,2,15,0,0,0,5,0,85,446,0,0
2849,702,NSW,L,L43,0,0,0,1,0,0,0,0,0,15,230,381,4,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,23,20,65,122,13,84,168,116,0,0,3,1,11,60,0,0
2850,9490,NSW,L,F18,427,0,4,214,841,1127,3,27,103,676,2256,2812,627,373,0,0,427,0,0,0,0,0,4,0,14,0,200,841,0,0,1,1049,77,0,0,0,3,0,0,27,0,0,103,0,0,83,0,309,284,302,665,400,204,685,970,468,997,377,254,1,272,100,149,197,27,0
2852,1719,NSW,L,K37,0,0,0,0,29,28,0,4,0,233,656,697,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,27,1,0,0,0,0,0,0,4,0,0,0,0,0,44,0,117,72,66,262,28,153,147,255,67,250,125,2,0,19,0,17,34,0,0
2864,359,NSW,L,L43,2,0,0,11,0,0,0,0,0,0,166,180,0,0,0,0,2,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,24,64,63,7,95,15,0,0,0,0,0,0,0,0
2865,425,NSW,L,K37,0,0,0,0,0,0,0,0,0,0,160,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,20,30,3,96,1,90,78,0,0,0,0,0,0,0,0
2866,1386,NSW,L,L41,8,0,0,36,0,1,0,0,0,156,394,695,24,72,0,0,8,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,110,0,167,91,81,55,358,66,217,54,3,0,21,0,14,0,58,0
2867,260,NSW,L,L43,0,0,0,0,0,0,0,0,0,0,111,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,99,36,1,112,0,0,0,0,0,0,0,0,0
2868,277,NSW,K,L43,0,0,0,0,0,0,0,0,0,0,153,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,55,75,25,2,97,0,0,0,0,0,0,0,0,0
2869,661,NSW,K,L43,0,0,0,0,0,0,0,0,0,89,276,259,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,39,205,32,13,8,238,0,0,0,0,0,0,37,0,0
2870,5527,NSW,K,K37,10,0,0,23,27,206,0,4,0,929,2837,1153,35,303,0,0,10,0,0,0,0,0,0,0,13,0,10,27,0,0,0,200,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,203,726,377,1191,635,467,167,773,18,328,34,22,0,12,1,27,197,79,0
2871,4223,NSW,K,K37,1,0,0,4,0,5,0,2,0,564,2119,1136,180,212,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,80,483,68,796,501,568,186,596,41,462,37,10,0,16,154,56,156,0,0
2873,514,NSW,L,L43,0,0,0,0,0,0,0,0,0,0,145,283,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,141,0,0,283,0,0,0,0,0,0,86,0,0
2874,212,NSW,L,L43,0,0,0,0,0,0,0,0,0,0,98,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,39,0,0,1,113,0,0,0,0,0,0,0,0,0
2875,517,NSW,L,L43,0,0,0,0,0,0,0,0,0,0,197,263,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,95,73,2,0,221,40,0,0,0,0,0,57,0,0
2876,202,NSW,L,L43,0,0,0,0,0,0,0,0,0,52,16,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,11,0,1,0,131,2,0,0,0,0,0,0,0,0
2877,1926,NSW,K,L43,0,0,0,0,0,1,0,0,0,340,816,722,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,110,63,370,183,90,176,0,545,1,0,0,1,0,17,29,0,0
2878,110,NSW,K,K38,0,0,0,0,0,0,0,0,0,0,56,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2,0,0,0,0,0,0,52,0,0
2879,335,NSW,K,K40,0,0,0,0,0,0,0,0,0,48,212,15,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,5,92,115,0,0,15,0,0,0,0,0,0,60,0,0
2880,9569,NSW,K,K39,0,0,0,0,0,1,0,0,0,1536,7078,167,7,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,397,1073,325,1320,2139,2665,629,22,5,138,2,1,0,6,0,32,708,40,0
2899,1104,NSW,L,L44,0,0,0,0,0,0,0,0,0,0,293,677,72,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,30,211,0,72,261,344,27,0,45,0,0,62,0,0
2900,2678,ACT,B,B07,54,845,0,0,134,86,559,7,438,0,2,33,176,344,16,0,5,33,0,0,845,0,0,0,0,0,0,134,0,0,77,9,0,0,0,557,2,0,0,7,0,97,322,19,0,0,0,0,0,0,0,0,0,2,0,0,0,33,72,46,1,57,17,0,327,0
2902,6352,ACT,F,F17,1018,0,1225,719,137,1437,5,25,540,262,27,66,661,230,0,54,806,158,0,0,0,205,985,35,153,328,238,137,0,0,1086,0,351,0,0,0,5,0,13,12,0,8,407,125,138,122,0,2,0,0,0,2,25,0,0,0,0,66,350,310,0,1,0,20,118,92
2903,3765,ACT,C,C09,573,3,1010,764,57,663,0,18,249,140,0,0,193,95,0,48,494,31,3,0,0,127,851,32,123,541,100,42,2,13,643,2,18,0,0,0,0,0,0,4,14,19,158,72,139,1,0,0,0,0,0,0,0,0,0,0,0,0,105,88,0,0,0,0,0,95
2904,5027,ACT,C,A03,1151,2,1301,1131,63,592,0,21,69,132,1,15,269,280,51,21,1006,73,2,0,0,445,784,72,321,519,291,63,0,0,407,1,184,0,0,0,0,0,0,21,0,3,66,0,90,42,0,0,0,1,0,0,0,0,0,0,0,15,95,120,36,18,30,0,225,25
2905,10950,ACT,F,F17,695,25,1319,1893,752,3485,34,337,985,417,54,73,656,225,0,111,573,11,23,0,2,543,773,3,1418,193,282,698,53,1,2217,205,1063,0,0,0,34,0,51,286,0,1,984,0,59,265,0,40,53,28,26,0,0,0,2,0,0,71,491,112,35,18,0,0,153,72
2906,6785,ACT,F,D11,833,0,546,1368,719,1910,4,106,603,191,50,48,227,180,26,49,758,0,0,0,0,323,223,0,1108,64,196,719,0,0,683,652,575,0,0,0,4,0,19,82,5,1,602,0,6,169,0,16,0,20,30,0,0,0,36,1,0,11,219,4,4,0,0,0,180,0
2911,1758,ACT,C,C08,133,116,860,0,390,0,43,2,79,0,0,0,0,135,0,133,0,0,0,0,116,840,20,0,0,0,0,31,131,228,0,0,0,0,43,0,0,0,2,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0
2912,4017,ACT,G,G22,81,598,755,42,331,189,1745,50,146,77,0,1,0,2,0,81,0,0,97,20,481,653,7,95,4,38,0,0,157,174,148,0,12,29,32,1510,203,0,50,0,0,8,0,138,0,0,45,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2913,15407,ACT,C,C08,1692,828,4161,843,3353,1850,766,329,877,329,0,3,185,191,0,1023,535,134,32,0,796,3203,874,84,146,653,44,938,1109,1306,1768,0,79,3,37,632,97,0,194,83,52,235,642,0,150,0,170,0,9,0,0,0,0,0,0,0,0,3,86,69,0,30,0,29,161,1
2914,12047,ACT,C,C08,282,221,6495,149,2889,308,1010,343,123,136,0,5,46,40,0,262,4,16,199,0,22,6050,435,10,83,57,9,304,1968,617,301,0,7,0,3,982,25,0,312,20,11,39,84,0,25,79,32,0,0,0,0,0,0,0,0,0,0,5,0,46,0,0,0,0,0,40
3000,37860,VIC,G,G24,62,2045,0,0,0,0,34644,0,851,161,0,0,0,97,0,0,0,62,1,542,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,6032,259,27142,0,0,0,199,0,652,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
3002,3546,VIC,B,B06,390,2809,0,0,6,0,55,0,286,0,0,0,0,0,90,8,1,291,20,1543,1246,0,0,0,0,0,0,0,0,6,0,0,0,0,25,23,7,0,0,0,0,99,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,5805,VIC,G,G22,0,2326,0,0,41,0,3330,0,107,1,0,0,0,0,0,0,0,0,511,553,1262,0,0,0,0,0,0,0,0,41,0,0,0,0,336,1491,162,1341,0,0,0,106,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,8402,VIC,B,B07,847,5055,0,0,23,0,2192,0,285,0,0,0,0,0,65,0,0,782,0,1512,3543,0,0,0,0,0,0,0,0,23,0,0,0,0,1827,324,41,0,0,0,0,110,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,19014,VIC,G,G22,307,6947,0,0,0,0,11760,0,0,0,0,0,0,0,0,0,0,307,27,1444,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,6789,4,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,11609,VIC,G,B07,156,5425,17,0,0,0,5818,0,193,0,0,0,0,0,82,0,0,74,0,1844,3581,0,0,17,0,0,0,0,0,0,0,0,0,0,1954,2376,21,1467,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,13740,VIC,G,G22,6,4081,136,104,1004,32,5726,49,1728,372,0,0,0,502,6,0,0,0,1735,606,1740,21,53,62,26,78,0,0,2,1002,6,0,0,26,341,3842,855,688,0,0,49,1166,3,559,52,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502
3012,12885,VIC,G,E16,35,2252,980,203,2473,739,2637,391,2456,410,0,0,19,290,7,28,0,0,1436,187,629,494,269,217,0,203,0,0,221,2252,384,0,4,351,231,928,1322,156,16,3,372,1417,110,929,210,0,200,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,65,225
3013,6974,VIC,B,B05,222,3991,1066,411,176,108,80,0,863,57,0,0,0,0,71,151,0,0,2802,455,734,358,582,126,0,411,0,0,0,176,79,0,0,29,35,25,20,0,0,0,0,763,13,87,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,7568,VIC,B,B05,753,2365,2164,516,404,34,25,18,1141,65,0,6,77,0,317,297,0,139,2028,77,260,1193,896,75,0,516,0,0,27,377,34,0,0,0,0,0,25,0,0,0,18,923,111,107,1,0,64,0,0,0,0,0,0,0,0,0,0,6,1,76,0,0,0,0,0,0
3016,7509,VIC,A,A01,3627,843,707,553,77,13,27,0,587,335,0,19,114,607,1343,1223,49,1012,480,116,247,291,359,57,14,530,9,5,0,72,13,0,0,0,5,0,22,0,0,0,0,311,100,176,63,51,221,0,0,0,0,0,0,0,0,0,0,19,0,72,0,42,0,0,548,59
3018,6162,VIC,I,C09,457,137,1424,531,78,213,51,0,1858,103,0,6,1174,130,76,7,16,358,95,0,42,59,1163,202,30,482,19,0,0,78,207,0,6,0,10,0,41,0,0,0,0,896,650,312,31,72,0,0,0,0,0,0,0,0,0,0,0,6,311,787,25,51,11,71,5,43
3019,4107,VIC,J,J33,0,0,34,22,503,549,602,718,45,1512,0,0,0,122,0,0,0,0,0,0,0,8,0,26,22,0,0,0,36,467,2,0,0,547,133,83,386,0,28,0,690,5,0,40,239,2,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,76
3020,18071,VIC,J,H27,22,0,171,83,1791,3707,1332,4128,598,5675,5,0,82,477,0,22,0,0,0,0,0,154,1,16,82,1,0,0,451,1340,309,0,11,3387,1,324,967,40,279,66,3783,140,30,428,2756,79,2840,0,0,0,0,5,0,0,0,0,0,0,29,53,0,0,0,65,178,234
3021,20785,VIC,J,H27,0,0,23,25,358,3544,491,7516,102,8262,0,0,29,435,0,0,0,0,0,0,0,0,0,23,25,0,0,0,72,286,202,0,0,3342,0,15,327,149,89,124,7303,0,2,100,2805,44,5413,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,12,41,382
3022,1343,VIC,J,J31,0,0,1,0,173,138,51,273,39,636,0,0,7,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,173,36,0,0,102,0,0,51,0,15,72,186,11,27,1,371,0,265,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,25
3023,22267,VIC,F,E15,123,4,1722,879,5895,6065,371,3605,174,2871,1,0,58,499,0,97,0,26,4,0,0,967,39,716,866,13,0,29,5659,207,1746,8,497,3814,0,217,154,0,605,226,2774,17,98,59,1609,249,1002,11,0,0,0,0,1,0,0,0,0,0,9,49,0,0,0,0,387,112
3024,14572,VIC,E,E15,0,0,48,251,7126,774,45,4654,185,1216,63,92,118,0,0,0,0,0,0,0,0,29,19,0,226,0,25,42,7064,20,217,151,162,244,0,45,0,0,3164,1012,478,0,129,56,495,416,240,65,0,5,49,2,1,6,0,65,0,27,107,0,0,11,0,0,0,0
3025,5190,VIC,F,I28,0,115,775,11,437,1384,56,348,909,828,0,0,179,148,0,0,0,0,20,27,68,58,466,251,0,11,0,0,69,368,677,0,3,704,0,0,56,0,3,2,343,830,51,28,588,42,198,0,0,0,0,0,0,0,0,0,0,0,57,118,0,4,0,0,50,98
3026,2398,VIC,E,E15,0,0,32,72,1646,458,0,98,0,92,0,0,0,0,0,0,0,0,0,0,0,32,0,0,72,0,0,5,1641,0,72,9,69,308,0,0,0,0,41,0,57,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,3444,VIC,E,E15,0,1,594,0,2547,0,292,5,0,0,5,0,0,0,0,0,0,0,1,0,0,577,17,0,0,0,0,0,2116,431,0,0,0,0,0,233,59,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,11883,VIC,J,J31,57,0,557,365,723,1963,902,1091,660,4198,2,63,1231,71,0,0,2,55,0,0,0,104,301,152,214,73,78,0,204,519,1366,0,303,294,17,97,773,15,136,127,828,32,437,191,3059,622,510,7,0,0,0,0,2,0,0,25,0,38,805,338,44,44,26,0,33,12
